id,title,text_sha256,status,evidence,note
s571,Glazier Who Trapped Sunsets,6af9f04dbab1a67c35a21f7a828cda3e2e9b3b006fd6e176f552c3097929df90,inherited-v2.9.4,fact_check_all_2000.csv#s571,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s572,Silversmith Who Forged Second Voices,f1df0aa8037413d0eed1ee7cb9b48a024838792ce59e3b4e7292edc403893c7e,inherited-v2.9.4,fact_check_all_2000.csv#s572,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s573,The Bell Founder Who Cast Forgiveness,a4f630b621ad6e45a54d3599d7fb4d70a530cdcd2e4ff269d8f06787f89103af,inherited-v2.9.4,fact_check_all_2000.csv#s573,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s574,Archivist Who Catalogued Unspoken Apologies,fc7c861d09c2d9f6d8f82568aa8b790314523ad549a5243f5e6542cadcacfc2e,inherited-v2.9.4,fact_check_all_2000.csv#s574,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s575,A Rabbit in the Grass,80d6d6f4086d269b4f7f9126624b48aeded368459a4dcb1d808c0c71480af28f,editorial-revision-2026-09-24,content/editorial-batch-2.11.9g.json#s575,"The rabbit hears a sound, runs and hides. It is a plausible event involving one particular rabbit, so classify it as fiction rather than a universal description of rabbit behavior."
s576,The Little Ant,2f42417c9abc3115c35b6091d7c9bdf2daa20d1b0e81d3e09a2cde06b9cae813,editorial-revision-2026-09-24,content/editorial-batch-2.11.9g.json#s576,"The ant with a leaf and its helpers are individual story characters. The brief scene has a clear task and ending, but is not a general account of all ants."
s577,Woodpecker's Loud Knock,f2b483122f03817b197c58f31bc50c26771f231689729c35e13b7702f20bea34,editorial-revision-2026-09-24,content/editorial-batch-2.11.9m.json#s577,"The grandfather’s explanation addresses one woodpecker searching for insects, but a named child draws a personal lesson, making this fiction. Replace the plant/fungi label; avoid suggesting every knock is food seeking."
s578,Turtle's Slow Journey,37eca759bd4b53ce276a81d2153a560d85702ddaccee18296dc830755bdec1f6,editorial-revision-2026-09-24,content/editorial-batch-2.11.9m.json#s578,"This is a didactic turtle story with observing children, so classify it as fictional animal narrative. Remove the unsupported general claim that fast animals miss danger and the claim that the turtle avoids danger because she moves slowly."
s579,The Clever Crow's Trick,6c26da84bcca6db8f58ead44674984d1d5e0c6509aaf18bd261e78ae1a8b0d3c,editorial-revision-2026-09-25,content/editorial-batch-2.11.9ab.json#s579,The specific crow’s choices and traffic-light intention are invented; the evidence on car-assisted nut cracking is not enough to treat this exact event as observation. Label it fiction and avoid suggesting a person approach traffic.
s580,Bat's Nighttime Feast,6da9d49ff16970ae006dbd0d0937049df77dad4f2cfbb5907d217c26c97d9e8e,editorial-revision-2026-09-25,content/editorial-batch-2.11.9ab.json#s580,The claim about all bats and protecting crops is too broad. Describe insect-eating bats and frame crop effects as possible rather than an observed result for invented farmers.
s581,How Salmon Find Their Way Home,6e960cd796e7b397bd4c6b6f3a091adf2164871c437770419bd3ab99bb3eaff9,inherited-v2.9.4,fact_check_all_2000.csv#s581,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s582,The Chameleon's Sticky Tongue,146f34181af9c9ce6cc2602233632b089b53a8303e5d6764bd5240dd6e651c22,inherited-v2.9.4,fact_check_all_2000.csv#s582,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s583,Remarkable Homing Ability of Pigeons,3fb4c100261d85aad8fc8e3dc64cf0386e4f8d8d2c62f727a549894de635a3de,inherited-v2.9.4,fact_check_all_2000.csv#s583,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s584,Praying Mantis's Patient Hunting Strategy,d1fe0a9522bfd681a98e0d41752c100da6a82db16d71cf0dccb09db9df45d067,inherited-v2.9.4,fact_check_all_2000.csv#s584,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s585,The Symbiotic Relationship Between Clownfish and Sea Anemones,9e99d2737504f9da5092fa1e3d482ac988adc79ef25ac0b568d087170f5fed1f,inherited-v2.9.4,fact_check_all_2000.csv#s585,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s586,Complex Communication System of Prairie Dogs,d27933eb7b68ac71617852a4849d7028988c3dc3d316a7a0087146fcd55dd99a,inherited-v2.9.4,fact_check_all_2000.csv#s586,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s587,Remarkable Regenerative Abilities of Starfish,53fbd0a40d35edee9375c2186a800b3dc435e4cbd6c04401331ce9ef2613a758,inherited-v2.9.4,fact_check_all_2000.csv#s587,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s588,The Unusual Hunting Technique of Archer Fish,10ea9e6b917d3664948e4403e59d9f6b40fa9d42d0a35d468851650b617ac8c0,inherited-v2.9.4,fact_check_all_2000.csv#s588,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s589,Extraordinary Migration of Arctic Terns,e779a4f56f377cf6b6f0440ad386cdeccc575a4c07378b614471f7b9a3e51c5a,inherited-v2.9.4,fact_check_all_2000.csv#s589,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s590,Complex Social Structure of Orca Pods,2fb3bf5475db6befb9f4ff8f13693ebb232f993433fe9da8c9be2798ec66df07,inherited-v2.9.4,fact_check_all_2000.csv#s590,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s591,The Fungal Networks That Connect Forest Ecosystems,a965104df5ec4dbb133d26e822678debcfac8a84d16ebfbf8973b4c872447189,inherited-v2.9.4,fact_check_all_2000.csv#s591,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s592,Sophisticated Tool Use of New Caledonian Crows,d6e04c8730a70f910c0688e151ffe2d5754510b27ae15b6ab34bdfc2b747dbf1,inherited-v2.9.4,fact_check_all_2000.csv#s592,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s593,Extremophile Organisms Redefining the Boundaries of Life,2017d82d261c0ca07c5581ae11767b6c70f6567a603ae66fd93bd0877381e574,inherited-v2.9.4,fact_check_all_2000.csv#s593,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s594,The Epigenetic Inheritance of Environmental Memory,a168896a175473879b8efc868b955d5b83a3db768ac3a4d9a6032d9bb1e69a32,inherited-v2.9.4,fact_check_all_2000.csv#s594,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s595,A New Bridge,947a41bd09cea7d5473529a1c77f29941d3ce7072b3b51b39bd5032817dbba93,editorial-revision-2026-09-24,content/editorial-batch-2.11.9g.json#s595,The bridge and unanimous happiness belong to an invented town. Mark the account as fiction and remove the claim that everyone benefits.
s596,Sharing Food,52ed0977364b722325743e90a7ef3bc82b595882dc3958328adc181f789744aa,editorial-revision-2026-09-24,content/editorial-batch-2.11.9g.json#s596,The food-sharing family and neighbors are an illustrative fictional episode. Clarify that the neighbors share food the following week rather than guaranteeing that everyone in the street does so.
s597,The Community Clean-Up Day,86ac20c8fe505280eff439cd62724000f23112e7230f80ea2faf5693cf0a861e,editorial-revision-2026-09-24,content/editorial-batch-2.11.9m.json#s597,The group is explicitly invented. Classify the clean-up as fiction and use a community action subtopic rather than migration or rights.
s598,School Supply Drive,964735ed9cd4705a06779a1aba4ac352164f8df1fcf8b4a4d6c713c4af268925,fiction-language-revised,content/editorial-batch-2.11.2.json#s598,"Concrete donation sequence, recipient choice and planning record."
s599,Town's First Community Center,3fcc17206b7fca33d603435a2811cb677e6eee31b098e29236003fb013c0e478,editorial-revision-2026-09-25,content/editorial-batch-2.11.9ab.json#s599,"The town and policy are explicitly invented, so classify narrative fiction. Show approval and a limited trial before claims of lasting community use."
s600,The Volunteer Tutoring Program,cd3ac3ddce938b7fc739fe1562ea20b851928a84bc07d61f7be5eeb0eab9d47e,fiction-language-revised,content/editorial-batch-2.11.2.json#s600,Remove much more students error and general success guarantees; show individual learning differences.
s601,City's Bike Lane Expansion,f05a8d1caf9c0df97724c07adf8fd4c4f3136fea9fd182002dee2337dc1b6a62,inherited-v2.9.4,fact_check_all_2000.csv#s601,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s602,Rural Internet Access Initiative,743340f829218c6ef1e669050e02b4f56f6d8421a3f9cf0f6637b435e7b45408,inherited-v2.9.4,fact_check_all_2000.csv#s602,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s603,The Cooperative Housing Model,87a89c0a1fbbe6bd7f9b6373307adbfb2e2b4e3beaa6a414ddfe205e267b2bdd,inherited-v2.9.4,fact_check_all_2000.csv#s603,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s604,Municipal Composting Program,31578edeb1195c1e82823b2b03860de12cf85f6abbba396eb102dc191d6f5713,inherited-v2.9.4,fact_check_all_2000.csv#s604,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s605,Cross-Border Water Management Agreement,0e9516a3b580d8038daf7c36d45b999e1e0104794d0c3723ab421eb70482d712,inherited-v2.9.4,fact_check_all_2000.csv#s605,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s606,The Regional Renewable Energy Cooperative,b32addd3b4ce99424c55b10efe54b626c13afc500328dd9623520e39edf03060,inherited-v2.9.4,fact_check_all_2000.csv#s606,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s607,National Apprenticeship Modernization Program,fa5e22b717dcc672df37656ccda5d04019471fc3016782a6f212858775159f10,inherited-v2.9.4,fact_check_all_2000.csv#s607,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s608,Multi-Municipal Emergency Medical Service,d409919c4e3beaaf5e8e991b05f785c1067779adadb5c9f281413d32fadaccd9,inherited-v2.9.4,fact_check_all_2000.csv#s608,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s609,The National Community Land Trust Initiative,4dabd5447a9322b4a13383142dcaa7b256944819e6d610641caac5086c807520,inherited-v2.9.4,fact_check_all_2000.csv#s609,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s610,Regional Circular Economy Partnership,6c33463ac5ba382e0a1c8b1f27267fc16b31ad5249627ad25bdfccc663c57584,inherited-v2.9.4,fact_check_all_2000.csv#s610,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s611,International Knowledge-Sharing Network for Sustainable Agriculture,d4eb677e073c20cbb993f9e4d8513e5c79c88d5aa30d2d63d7068a41fdce2e65,inherited-v2.9.4,fact_check_all_2000.csv#s611,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s612,The Federated Approach to Regional Refugee Resettlement,35c234bc53ab26be71bdfb124383232dfb676a2f4556846991bf8b8ce3970a76,inherited-v2.9.4,fact_check_all_2000.csv#s612,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s613,Polycentric Governance Model for Transboundary Environmental Management,1e7f742aa0f67517b770f935c351cf3a5e80d39952a8a47986d3a8e5122c43f5,inherited-v2.9.4,fact_check_all_2000.csv#s613,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s614,Deliberative Mini-Public Model for Contested Infrastructure Decisions,e00f375d39f50007c5091da53be47e92031ffa7412ab0b56d06e47d618f05042,inherited-v2.9.4,fact_check_all_2000.csv#s614,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s615,A Cup of Coffee,dd186939de5aa3b5fadbf35995067406fd1c8fb7409e1330dd24dbadc2aac8cb,fiction-language-reviewed,content/editorial-batch-2.11.3.json#s615,"Retain the first-person coffee routine. Helps me wake up is the fictional speaker's experience, not a universal medical recommendation."
s616,Cleaning My Room,6842c9ad378794e0c7e753a9fe0baec31b68c3744cf0a1b6c205c75015c84ce1,fiction-language-reviewed,content/editorial-batch-2.11.3.json#s616,"Retain the concrete room-cleaning sequence. Messy is explained by clothes, bed and books; the tidy result is clear."
s617,Forgotten Birthday Card,fe16e9e56055f257d3324260db0591f838234df1d203f038ed1a95a0a4025d2d,inherited-v2.9.4,fact_check_all_2000.csv#s617,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s618,The New Kitchen Gadget,5a67faae3714eddcc90661a1b4e0a3a5fb4540173238c09281fae1afe0dd8c66,editorial-revision-2026-09-24,content/editorial-batch-2.11.9n.json#s618,"A generic unnamed gadget and unspecified mistakes make the lesson hard to picture. Use a simple hand juicer with a clear error and correction, retaining the three tries."
s619,Surprise Visit,becfb07190b5f921b6198855386609069ff42ef3a81adde1d870edd8d9415811,fiction-language-revised,content/editorial-batch-2.11.2.json#s619,Fix dangling opening and dense backstory; preserve reunion and next contact.
s620,Community Garden Plot,9f657bd013a6834a7d501e9fc235ff1a1575349113b8cdf973911e185f5f0780,source-rechecked-2026-09-25,https://extension.umn.edu/garden-and-home/yard-and-garden/gardening-in-minnesota/growing-tomatoes; https://extension.umn.edu/garden-and-home/yard-and-garden/gardening-in-minnesota/raised-bed-gardens,"The original suggested plants leaning toward a fence because of sun, but did not state that the fence shaded Nora’s plot. Clarify shade and careful transplanting of two young plants into the sunnier part of her own plot; avoid taking the neighbor’s plot. University of Minnesota Extension supports full sun, careful transplant and watering at soil level."
s621,The Unexpected Career Change,4dd6af0d1866d256397e911a44b633f42daa704efa5161f95fe21c72b2eaf6bb,editorial-revision-2026-09-25,content/editorial-batch-2.11.9ah.json#s621,"The original uses layered abstract clauses and stigmatizing speculation about a “premature midlife career crisis,” then guarantees success. Give Priyanka a staged small bakery trial, a realistic accounting advantage, and a limited outcome without claiming passion alone secures a business."
s622,Long-Distance Friendship,f6934106811439582dbe411da9c6e32eb748c4e15093696702accf942b6eacdc,editorial-revision-2026-09-25,content/editorial-batch-2.11.9ah.json#s622,"The original repeats distance, challenges and connection without a particular event or clear named friend. Show the time-zone obstacle once and two friends adapting their calls during a meaningful life event."
