id,level,topic,title,text_sha256,words,sentences,maxSentence,averageSentence,low_frequency_pct,very_low_frequency_pct,frequency_terms,errors,flags,status
s1837,3,Famous books,Pinocchio Wants to Be Real,cff76a27328ae8f8d49d6fcfcb5a13037bef805aae5272713c4e141f403b30d3,60,7,14,8.57,10.0,8.33,pinocchio (3); geppetto (2); learns (1),,low-frequency;very-low-frequency,needs-editorial-review
s1840,3,People and biography,Mavi Draws the Night Route,847975fc5c22d652ec951e0905ed461b0a187758c6f7d98da8673e75f7ad319a,55,5,13,11,12.73,5.45,mavi (3); fictional (1); finishes (1); notices (1); riders (1),,low-frequency;very-low-frequency,needs-editorial-review
s1929,3,Fantasy/stories,The Bell beneath the Lake,cd910a1802195611f8ac45a988cd413870c39877a141886b36bace36df1df057,112,12,16,9.33,9.82,2.68,suri (3); hears (2); lowers (2); rows (1); catches (1); lifts (1); touches (1),,low-frequency;very-low-frequency,needs-editorial-review
s1932,3,Everyday life,A Cup Returned with a Note,a892c1a0ffada40715e40d4020905a3bc3f4487260331b649eabb2d9e8de19a7,71,9,12,7.89,7.04,2.82,borrows (1); coworker's (1); washes (1); coworker (1); smiles (1),,very-low-frequency,needs-editorial-review
s1933,3,History,The Charter at Runnymede,79ddfa390784f1df21e58ce980d7bdf109fcff367960304eaec4a4e09d2e33a2,93,9,17,10.33,6.52,2.17,magna (1); carta (1); runnymede (1); barons (1); afterward (1); rulers (1),,very-low-frequency,needs-editorial-review
s1935,3,Famous books,Heidi Returns to the Mountains,8d089fb96cc61288520e3d217bccfe6bdc618f91b735db2583d3dd96488a8405,63,6,15,10.5,14.29,0.0,heidi (2); clara (2); alps (1); goats (1); frankfurt (1); misses (1); improves (1),,low-frequency,needs-editorial-review
s1936,3,Mystery and adventure,The Muddy Number Seven,55f6f832844bd1fe3bf8f9e96e986498cb553402ae8595a1ac71e07e5c43c72f,100,10,14,10,11.0,0.0,eva (3); cart (2); sharply (1); bent (1); brushed (1); muddy (1); splashed (1); wiped (1),,low-frequency,needs-editorial-review
s1937,3,Travel and culture,Tea on the Wind Hill,5323dfc9e881c959c6314c581e5c0aafafb0b95239cc223e410652b66285ecdd,59,5,18,11.8,8.47,3.39,aki (2); imaginary (1); seated (1); group's (1),,very-low-frequency,needs-editorial-review
s2056,3,Mystery and adventure,The Note in the Acorn,f50e340bc33f0ad678bc7905338a56f1058dbc8408f6725b3c1735d0ff22570c,50,5,17,10,8.0,2.0,noah (1); acorn (1); bookmarks (1); town's (1),,very-low-frequency,needs-editorial-review
s2173,3,Fantasy/stories,A Staircase for the Stars,778d55f4b225ef0092b7ac7539d99b43455aa419df4daf5cf6469f82bc09b744,58,6,16,9.67,10.34,0.0,lena (2); paints (2); staircase (2),,low-frequency,needs-editorial-review
s2176,3,Nature and animals,The Nest beyond the Glass,de354be7ad3a57ae20f4c4b3fe7b1fa844be32d7628a261ea5dd7d6f902c1b07,59,6,11,9.83,1.69,1.69,nest's (1),,very-low-frequency,needs-editorial-review
s2181,3,World affairs,The Library Cart Trial,66a034aeba11ae4f998d6067eaf492f2d6750b08e75bbe1871c78916b8a5ec29,56,6,13,9.33,8.93,1.79,fictional (1); librarian (1); cart (1); gardening (1); cart's (1),,very-low-frequency,needs-editorial-review
s2184,3,World affairs,The Market Map Vote,572b1a84b51b082ec360d925a6e36b1f94655faeec57a128e36445317491f802,58,6,17,9.67,12.07,0.0,stalls (3); sellers (2); fictional (1); arranging (1),,low-frequency,needs-editorial-review
s2191,3,History,The Watchmaker's Waiting Chair,236766ab4e641805bbd7d575f24074d9cb9f3c736bebda2ca72e4daed352cabb,53,6,14,8.83,9.43,3.77,watchmaker (2); fictional (1); clocks (1); apprentice (1),,low-frequency;very-low-frequency,needs-editorial-review
s2192,3,History,The Seam in the Sail,14e5cfcb9c4fc6a0f1cb897f3bcd038fca46d4baa03e5a0fcab3fd31b54f4e64,58,6,14,9.67,10.34,1.72,fictional (1); sailmaker (1); teaches (1); seam (1); catches (1); sew (1),,low-frequency;very-low-frequency,needs-editorial-review
s2193,3,History,The Innkeeper's Pebble Count,3de67a97aca785d9dcb23e734e439b6b93f15e75b5c7a5c78f991e5221c96ab7,55,6,13,9.17,12.73,1.82,pebbles (2); fictional (1); innkeeper (1); pebble (1); helper (1); afterward (1),,low-frequency;very-low-frequency,needs-editorial-review
s2195,3,History,The Weaver's Color Note,7415a80c219a5a239ce42ef46058b944c5cf4802a14cc6ff52f525ebdc97f826,51,7,10,7.29,11.76,1.96,helper (2); fictional (1); weaving (1); weaver's (1); remembers (1),,low-frequency;very-low-frequency,needs-editorial-review
s2197,3,Science,The Wet Cloth Comparison,b6c2d408bad05aa099dcd108f09ddf01c0d55df9629c34fb6b845bd2f8f8b033,55,6,12,9.17,12.73,1.82,cloths (2); juno (1); hangs (1); dries (1); notices (1); wetter (1),,low-frequency;very-low-frequency,needs-editorial-review
s2198,3,Science,The Quiet Phone Box,25d02b8a19174ea40d2bd30443c1d4a4e05498473053e8640f8c449ad3158240,49,5,12,9.8,10.2,0.0,ringing (1); cardboard (1); softer (1); farther (1); repeating (1),,low-frequency,needs-editorial-review
s2199,3,Science,A Plant Label Mix-Up,2e7617a888eebeb8cfc80114377edb523bf1cecf67c00ac871e75d46a0052cad,55,6,11,9.17,9.09,0.0,switches (1); guessing (1); uncertain (1); pots (1); teaches (1),,low-frequency,needs-editorial-review
s2201,3,Famous books,The Country Mouse Goes Home,02df6b4175ed51588c8f06c5d447212bd41e45d5b09c17ca5dc889054f64e805,52,6,15,8.67,7.69,1.92,plentiful (1); interruption (1); frightens (1); feast (1),,very-low-frequency,needs-editorial-review
s2202,3,Famous books,The Jar with the Narrow Neck,323cbacd6df6bed952119a1a126cda805cb5da3f695a31c2d40e909e4572f610,53,6,11,8.83,7.55,1.89,crane (2); crane's (1); jar (1),,very-low-frequency,needs-editorial-review
s2205,3,Famous books,The Crab's Walking Lesson,5655713df5099aac05e66409379f5a9f91b86f17bd83e95832c13efc7a23475c,51,5,14,10.2,11.76,0.0,crab (4); sideways (2),,low-frequency,needs-editorial-review
s2206,3,Mystery and adventure,The Key in the Freezer,1750f4ed67189a0b1615313de26506055a5ae84f9434c02b2974874ad5ed98b4,50,6,13,8.33,12.0,0.0,peas (2); disappears (1); remembers (1); packet (1); freezer (1),,low-frequency,needs-editorial-review
s2208,3,Mystery and adventure,The Light in the Empty Tent,8acb44f177309a8c6ff77a3735dde8faee030fe8d2939222ac8c9db6584fceb2,50,5,13,10,10.0,0.0,glow (1); torch (1); pillow (1); timer (1); bedtime (1),,low-frequency,needs-editorial-review
s2213,3,Travel and culture,The Guesthouse Shoe Shelf,045d5223f4e54e743beba16600f96ed197331ae39f1a98ced4d3478d2b55f4e6,52,5,17,10.4,7.69,1.92,guesthouse (1); slippers (1); building's (1); guesses (1),,very-low-frequency,needs-editorial-review
s2214,3,Travel and culture,A Photograph before Breakfast,f9f2b55f300cc3a01af11ea7d4f3094da041a151380b3e6b229bbc22b39085db,53,5,12,10.6,3.77,3.77,shopkeeper (1); guidebook (1),,very-low-frequency,needs-editorial-review
s2215,3,Travel and culture,The Festival Schedule in Pencil,ed1f80565a341b35e3b73bbb24c49509924ace9c337e959efa65747f7c1bb99a,51,6,10,8.5,5.88,1.96,pencil (1); indoors (1); noticeboard (1),,very-low-frequency,needs-editorial-review
s2216,3,People and biography,The Baker Who Started Late,4beb175e00f47ef5d58fbf8296128c3bbddd266140568f30ab4f0f49286e4dbc,51,5,13,10.2,9.8,1.96,fictional (1); marta (1); baking (1); enjoys (1); loaves (1),,low-frequency;very-low-frequency,needs-editorial-review
s2217,3,People and biography,Evan's Useful Questions,43d26168e6c562dcd618d476976a99d44970f39b3f6cb9e1798798d02bc7bcbe,53,6,12,8.83,9.43,1.89,evan (2); fictional (1); newcomers (1); guide's (1),,low-frequency;very-low-frequency,needs-editorial-review
s2218,3,People and biography,The Runner at the Back,445a9a67f488368686ce2072d0680a3e8ec0e13fd4a15f2cb6d46d81b7fdff95,50,5,14,10,12.0,0.0,sana (2); fictional (1); newer (1); realizes (1); embarrassment (1),,low-frequency,needs-editorial-review
s2219,3,People and biography,The Carpenter's Small Box,8ded74fb5401985b4f0f7f84c836485d318602e6b8cfe035beca79ffaecf4616,53,6,14,8.83,9.43,0.0,theo (2); fictional (1); lid (1); fixes (1),,low-frequency,needs-editorial-review
s2220,3,People and biography,The Translator's First Audience,c259de848140557f99fa0b913fef8a4a900972fc5c8ea5d24d277489c140ec1d,54,5,21,10.8,16.67,1.85,nadia (2); fictional (1); enjoys (1); aloud (1); stiff (1); rewrites (1); listener (1); teaches (1),,low-frequency;very-low-frequency,needs-editorial-review
s538,4,Science,How Airplanes Stay in the Air,39307dc0c204dd24625d941c6f072ef12a7e14103f297c81bd9b5d444fda186a,151,7,31,21.57,10.6,1.32,airplane (2); thrust (2); airplanes (1); weighing (1); defying (1); curved (1); generates (1); upward (1); sufficiently (1); counteracts (1); airplane's (1); airborne (1); engineered (1); enabling (1),,long-sentence;dense-syntax,needs-editorial-review
s601,4,World affairs,City's Bike Lane Expansion,f05a8d1caf9c0df97724c07adf8fd4c4f3136fea9fd182002dee2337dc1b6a62,199,7,49,28.43,7.54,0.0,lanes (4); cyclist (2); corridors (2); cyclists (1); balancing (1); negatively (1); planners (1); measurable (1); pedestrian (1); benefited (1),,long-sentence;dense-syntax,needs-editorial-review
s638,4,History,Traveling Peddler,c2ad72c4b70cec32456aa421d30fec19774b42d6d1c1b69847b393cf23746e7f,177,8,36,22.13,10.17,1.69,solomon (3); sellers (2); depended (1); journeyed (1); peddler (1); merchandise (1); eagerly (1); awaited (1); periodic (1); village's (1); settling (1); railways (1); fondly (1); remembering (1); cheerful (1),,long-sentence;dense-syntax,needs-editorial-review
s662,4,Science,Physics of Why Sound Travels Differently Through Different Materials,a4629924af7bc479b6eda432ca4b0d3268a2aef8d6a688cd94a7ca0851a591ff,195,6,43,32.5,10.26,0.51,vibrations (3); molecules (3); liquids (2); gases (2); underwater (2); varies (1); tightly (1); molecule (1); transmits (1); efficiently (1); designing (1); soundproofing (1); architectural (1),,long-sentence;dense-syntax,needs-editorial-review
s1485,4,Famous books,A Christmas Carol: Dinner at the Cratchits,8b2d94031f75155bef7f93458ee8623f83b64b392212159722f5b8d29f377515,97,6,22,16.17,8.25,4.12,cratchit (2); scrooge (2); joyful (1); obstacle (1); crowded (1); generosity (1),,dense-syntax;very-low-frequency,needs-editorial-review
s1528,4,Nature and animals,The Salmon's Cold Stream,88a450149d40c205ab223426b92675a915f52a4eb0d7e7be7a61b436c7c3c91f,97,6,21,16.17,4.12,0.0,warmed (1); rested (1); relying (1); restoring (1),,dense-syntax,needs-editorial-review
s1542,4,Science,The Slow Journey of a Continent,bca4aeac6f6c1532cf5aa07aa7c11f72fc94b5007a3a31c763d5048abc34137c,109,6,30,18.17,4.59,0.0,geology (3); fossils (1); stubborn (1),,dense-syntax,needs-editorial-review
s1543,4,Science,The Memory of an Immune Cell,27beb818ccd105e6c3d74e5b98f7610cb534ba7a2d6b90dfc94921ab4e1a12f8,110,6,30,18.33,6.36,0.0,harmless (2); marker (2); examining (1); stubborn (1); reacted (1),,dense-syntax,needs-editorial-review
s1554,4,World affairs,The Repair Label,e39418af7fd41ddf314b4913dc9865b4ca41b92ba611c0eb5511d1ae749e5db3,112,6,25,18.67,1.79,0.0,shoppers (1); obstacle (1),,dense-syntax,needs-editorial-review
s1555,4,World affairs,The Map of Public Trees,4e43e7d1de1e5d912f2bd57d0194cf5ea360cd1da294d1659364cd271b0c5957,113,6,29,18.83,5.22,0.0,gardeners (2); planting (2); interpret (2),,dense-syntax,needs-editorial-review
s1556,4,World affairs,The Empty Shop Tax,3f08241be2483bebec4adcf32f236faca46cce899f64e9c9d51ea60df764fe0c,105,6,22,17.5,9.52,0.0,renters (3); vacancy (2); declining (1); unused (1); mattered (1); reopened (1); paired (1),,dense-syntax,needs-editorial-review
s1647,4,Famous books,Dorothy and Three Travelers,0d92cb332a386238897c740892616b110f6c84c5366a46c754d107418e01afdd,83,5,24,16.6,8.43,1.2,dorothy (2); emerald (1); scarecrow (1); woodman (1); dangers (1); learns (1),,dense-syntax,needs-editorial-review
s340,4,Fantasy/stories,Girl Who Found a Map,28de401794e08c4c2e81ee159ed4fc96029288aaa04273e2276d6665381d5852,159,14,15,11.36,7.55,2.52,camila (4); attic (1); labeled (1); smiled (1); bushes (1); faint (1); grandmother’s (1); carved (1); glowing (1),,very-low-frequency,needs-editorial-review
s341,4,Fantasy/stories,Old Wizard's Garden,233ff17ba5bfc85b62198d7b890062c407cebfafa240e6f44b1a1145b526f60d,168,15,18,11.2,9.52,2.98,aldric (5); tobias (4); wizard (1); glowing (1); shining (1); softly (1); invent (1); frightening (1); gardener (1),,very-low-frequency,needs-editorial-review
s342,4,Fantasy/stories,A Night in the Forest,ea60dc1dd054977c99f90a8f9c7772093aab3633c51fcb98c2856751697e013c,172,17,21,10.12,9.88,2.91,mateo (3); isabela (3); pond (3); mechanic (2); coats (1); flickered (1); fireflies (1); moonlight (1); vanished (1); disagreed (1),,very-low-frequency,needs-editorial-review
s352,4,Nature and animals,Why Owls Hunt at Night,2e554368c15d34b4c666c1622c3090f5029e3c17706b7055c87b8a7ce545d591,163,13,22,12.54,14.11,1.23,owl (5); prey (5); owls (2); eyesight (1); locate (1); talons (1); feathers (1); owl's (1); unusually (1); perch (1); glide (1); hover (1); nocturnal (1); dusk (1),,low-frequency,needs-editorial-review
s402,4,Science,Why We Need to Eat,d586a66894687bc2641e6a95a140b5f4b0dba3855df5fe2c594f04bfa091e25b,194,16,24,12.13,21.65,1.03,nutrients (5); intestine (3); acids (3); saliva (2); absorbs (2); fatty (2); vitamins (2); digestion (1); absorb (1); chewing (1); moistens (1); enzyme (1); starch (1); swallow (1); esophagus (1),,low-frequency,needs-editorial-review
s412,4,Famous books,Alice at the Mad Tea Party,3ac0be9e87208c083e1f9e5a0884843276047f587db932ff9981cc1a37525c3a,203,19,17,10.68,7.88,3.94,hatter (6); hare (4); dormouse (2); sleepy (1); raven (1); riddle (1); interrupted (1),,very-low-frequency,needs-editorial-review
s413,4,Famous books,Alice Plays Croquet with the Queen,19fb22f497912ebacc683f82302e8dcb3c421773c5c2f6d82dcea8c826a65d92,200,19,17,10.53,12.0,3.0,hedgehogs (2); executioner (2); queen's (1); croquet (1); mallets (1); flamingos (1); ridges (1); bent (1); arches (1); tucked (1); flamingo (1); hedgehog (1); unrolled (1); crawled (1); furious (1),,low-frequency;very-low-frequency,needs-editorial-review
s448,4,Everyday life,Broken Umbrella,708329ccdc8a466bc4c3501eff364761af0c369be0ff1dde0d59e022bc5797e4,135,13,17,10.38,11.85,4.44,priya (4); umbrella (4); awning (2); gust (1); ribs (1); pavement (1); thanked (1); paused (1); nodded (1),,low-frequency;very-low-frequency,needs-editorial-review
s468,4,Science,How Volcanoes Erupt,ec570a3621f0f1fe36e0acecc0f37005365c1b5c51c1888739a9a5f498682d05,154,13,19,11.85,11.04,0.0,magma (3); eruption (3); lava (2); volcano (2); melt (1); melted (1); earth's (1); slope (1); earthquakes (1); gases (1); unsafe (1),,low-frequency,needs-editorial-review
s478,4,Famous books,Jim Finds the Treasure Map,27795dccb018c4fc351e49f8f543b8ee522060293093033beffdae9d13924eeb,208,18,22,11.56,11.06,3.37,packet (2); pirates (2); livesey (2); squire (2); hawkins (1); benbow (1); sailor (1); drank (1); frightening (1); sailors (1); billy's (1); shipmates (1); afterward (1); owed (1); oilskin (1),,low-frequency;very-low-frequency,needs-editorial-review
s518,4,Everyday life,Neighborhood Book Exchange,168a7af6f21bf22da71aa9c4c36938e631ba597e9290524f5813b478157e99d4,146,13,18,11.23,6.16,3.42,priya (4); bins (1); mailboxes (1); cookbook (1); handwritten (1); margins (1),,very-low-frequency,needs-editorial-review
s527,4,History,Traveling Storyteller,ae7e6f950308c92e01374bbfd05fc3cb397990902b223af88da67166148ea35c,180,16,16,11.25,3.33,2.22,aldous (4); fooled (1); remembering (1),,very-low-frequency,needs-editorial-review
s548,4,Famous books,Jim Meets Long John Silver,bb34d24d4eb9ce27a568878ae2aacc410d92ba125b23fb08ea9107abf57a71e7,208,19,19,10.95,10.1,3.37,tavern (3); squire (2); trelawney (2); livesey (2); hawkins (1); crutch (1); silver's (1); one-legged (1); sailor (1); cheerful (1); hurried (1); sailors (1); benbow (1); dog's (1); regretted (1),,very-low-frequency,needs-editorial-review
s621,4,Everyday life,The Unexpected Career Change,4dd6af0d1866d256397e911a44b633f42daa704efa5161f95fe21c72b2eaf6bb,161,14,18,11.5,8.7,3.73,priyanka (3); baking (2); amara (2); accountant (1); batches (1); rented (1); loaves (1); sellers (1); day’s (1); ovens (1),,very-low-frequency,needs-editorial-review
s622,4,Everyday life,Long-Distance Friendship,f6934106811439582dbe411da9c6e32eb748c4e15093696702accf942b6eacdc,163,13,23,12.54,6.75,2.45,leila (6); amara (3); amara’s (1); sundays (1),,very-low-frequency,needs-editorial-review
s681,4,Famous books,Marley's Ghost Visits Scrooge,01422f4ea80075d5c76bd7e912891c5629444fc0f1b9137db564f4a349879bd8,197,20,19,9.85,8.63,5.58,scrooge (8); marley (4); ebenezer (1); wereted (1); celebrations (1); marley’s (1); frightened (1),,very-low-frequency,needs-editorial-review
s745,4,History,How the Compass Changed Sea Travel,022f022b4efd33a79fcb3b76a9d27f12b6846afa8b34efdf2537f8d2099b6229,173,13,19,13.31,12.14,1.73,compass (4); sailors (3); compasses (2); coastlines (1); needle (1); responds (1); earth’s (1); hid (1); crews (1); currents (1); landmarks (1); voyages (1); mattered (1); storms (1); clues (1),,low-frequency,needs-editorial-review
s914,4,Fantasy/stories,The Last Giant's Bell,50e7aca7b5799c04a71ea232b5a8d4d173d4eff48be222349e95ac690d5757cc,172,16,18,10.75,7.56,4.07,orun (4); ilya (3); shepherd (1); climbed (1); rang (1); villagers (1); slope (1); afterward (1),,very-low-frequency,needs-editorial-review
s916,4,Famous books,Pip Reconsiders Great Expectations,0d59edb98065297dd9296aec35bc1c40521b9542e3d536c5875a4ce78ed9cf20,143,9,25,15.89,9.09,2.1,pip (2); pip's (2); forge (1); richer (1); estella (1); spends (1); blacksmith (1); rested (1); forgiveness (1); neglected (1); clearer (1),,very-low-frequency,needs-editorial-review
s917,4,Famous books,Odysseus Hears the Sirens,998b1eb3bbc5db4a015e7f1d65d07a010a4683ba73e25c72f0345732f008bdd8,130,10,19,13,10.0,2.31,odysseus (3); sirens (2); ropes (2); sailors (1); wax (1); ship's (1); mast (1); begs (1); survives (1),,very-low-frequency,needs-editorial-review
s918,4,Famous books,Elizabeth Revises Her Judgment,d4c4930dedda86e6b429c23455627d3caaa1498044b08c70f833c4bbac9857d4,140,11,23,12.73,13.57,3.57,darcy (3); wickham's (2); bennet (1); trusts (1); impressions (1); wickham (1); warmly (1); convincing (1); darcy's (1); compares (1); recognizes (1); dislike (1); strengths (1); learns (1); novel's (1),,low-frequency;very-low-frequency,needs-editorial-review
s920,4,Nature and animals,Mangroves Before the Storm,74eb05f70171ff345dd3b743c4168ce40e0ec9bfc773b45292588cc776c542b2,134,10,17,13.4,8.21,2.24,mangroves (2); mangrove (1); salty (1); coasts (1); tangled (1); shrimp (1); storms (1); planting (1); tides (1); rebuilding (1),,very-low-frequency,needs-editorial-review
s931,4,Science,The Bacteria in Yogurt,28470d711bb71244f8b3bd2ff3c621f661009570b21193999f2e445f5e14085b,112,10,18,11.2,11.61,0.89,yogurt (4); thicker (1); develops (1); yogurt's (1); unwanted (1); microbes (1); slows (1); bacterial (1); spoiled (1); texture (1),,low-frequency,needs-editorial-review
s1075,4,Mystery and adventure,The Painted Shell in the Basket,1f3db40d5e1a53a33105866ca32ef6b38f05bb0d32a1776fa5d0344f9a70c618,156,13,21,12,6.41,3.21,xena (4); stall (3); shells (1); xena’s (1); thanked (1),,very-low-frequency,needs-editorial-review
s1080,4,Mystery and adventure,The Spoon in the Flower Vase,a5c44ed32ec7bdf19cfab11397f8de9338eeb36dae83a4d8f3c26587d7505dae,154,14,19,11,15.58,0.0,spoon (5); noah (4); vase (4); tray (2); rim (2); dessert (1); blamed (1); rested (1); slid (1); scraped (1); trays (1); wrongly (1),,low-frequency,needs-editorial-review
s1216,4,Travel and culture,A Rainy Day in Auckland,338cd74d06934575faab39014cb064245b46e02f53cdece75ff249bfcfd91136,141,11,19,12.82,13.48,2.13,lina (5); auckland (4); seabirds (2); visitor's (1); assumptions (1); sailing (1); canceled (1); workplaces (1); disruption (1); routines (1); sights (1),,low-frequency;very-low-frequency,needs-editorial-review
